"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","log2FoldChange_unshrunk","stat_wald","significant","direction"
"Gene0258",499.912381374115,0.146340880797665,0.215208453533719,0.330968961771519,0.889487799403223,0.266410763772002,0.972164010491167,FALSE,"Not significant"
"Gene0270",84.8611608468781,-0.146118360345208,0.233210724347129,0.329661498469655,0.889487799403223,-0.306065362976449,-0.974795925814878,FALSE,"Not significant"
"Gene0449",164.725914537408,0.144627938049137,0.231917455310538,0.335469109380589,0.889487799403223,0.299697187544364,0.963156264822635,FALSE,"Not significant"
"Gene0962",39.8098754110422,-0.143845802542029,0.243286457740682,0.335271842135627,0.889487799403223,-0.331705059781314,-0.963549487129304,FALSE,"Not significant"
"Gene0114",21.4462666962766,0.143163297352231,0.251880360040069,0.330466061589,0.889487799403223,0.359245105053212,0.973175547567331,FALSE,"Not significant"
"Gene0136",338.267732648728,0.142006065283462,0.1908610704301,0.3319700195533,0.889487799403223,0.222723132534425,0.970153430536408,FALSE,"Not significant"
"Gene0473",159.94631658234,-0.141831814148335,0.243956848578881,0.32922294494497,0.889487799403223,-0.332574008818542,-0.975680244837871,FALSE,"Not significant"
"Gene0686",15.6055412875692,0.141828550121081,0.249637256071471,0.333222780610835,0.889487799403223,0.349818661490262,0.967642827137592,FALSE,"Not significant"
"Gene0413",127.332713422234,-0.140139214674504,0.255214291198216,0.335117311884802,0.889487799403223,-0.369310220033625,-0.963857623824392,FALSE,"Not significant"
"Gene0176",26.8337236675067,0.140101070851682,0.26372690932456,0.312985622718827,0.889487799403223,0.408225558691837,1.00897708773081,FALSE,"Not significant"
"Gene0243",88.5246238556914,-0.139958810877092,0.256584832635727,0.332638239711109,0.889487799403223,-0.376955236028776,-0.968813519957813,FALSE,"Not significant"
"Gene0718",24.0399202496584,0.138919202572983,0.266719056367935,0.320937673529402,0.889487799403223,0.423973625394707,0.992532828427927,FALSE,"Not significant"
"Gene0945",783.898734273734,0.13810780729599,0.259442782297049,0.310242971871599,0.889487799403223,0.386271788272109,1.01471233632111,FALSE,"Not significant"
"Gene0680",13.4659425348009,-0.136677231089496,0.262121200940575,0.335289400705569,0.889487799403223,-0.400274927629493,-0.963514480745433,FALSE,"Not significant"
"Gene0226",97.8069976823153,0.13462455773369,0.258623357437856,0.327818619508364,0.889487799403223,0.379283055504198,0.978517137627976,FALSE,"Not significant"
"Gene0101",106.81953365179,-0.141503793936755,0.222956103430742,0.338070143512151,0.893005405580608,-0.27782741391952,-0.957985354825406,FALSE,"Not significant"
"Gene0470",158.766212327848,0.141227606125122,0.219833371358001,0.348418147644499,0.893005405580608,0.268566471384693,0.937661981511519,FALSE,"Not significant"
"Gene0179",31.7202622543983,-0.140879947772182,0.218271324240628,0.347336765212682,0.893005405580608,-0.266753422367546,-0.939767631854166,FALSE,"Not significant"
"Gene0886",360.411283063836,0.140739206753797,0.222872119236263,0.348806245448469,0.893005405580608,0.2746420899124,0.936907296859237,FALSE,"Not significant"
"Gene0863",89.4473220190552,-0.140556809633826,0.242002020176531,0.341020914090109,0.893005405580608,-0.324117026308149,-0.95215000065825,FALSE,"Not significant"
"Gene0767",194.765407082315,0.140417881698926,0.224885088820674,0.344146465891803,0.893005405580608,0.278340271698224,0.946004157132634,FALSE,"Not significant"
"Gene0268",63.1538845880002,-0.140274164323531,0.214147091981293,0.348475371896086,0.893005405580608,-0.258223548667565,-0.937550671194271,FALSE,"Not significant"
"Gene0299",129.491623186998,0.138015144271623,0.245048875366978,0.343543450777599,0.893005405580608,0.330056775312054,0.94718709371985,FALSE,"Not significant"
"Gene0750",328.204191065272,-0.137972192348582,0.223343981355071,0.355497492411028,0.893005405580608,-0.273160275384768,-0.923978533514913,FALSE,"Not significant"
"Gene0694",42.9039896862564,-0.137685534651612,0.231005349353864,0.356614491451845,0.893005405580608,-0.290669580690121,-0.921835300098547,FALSE,"Not significant"
"Gene0537",225.084524808721,-0.137560377666045,0.20330006128883,0.352036698619014,0.893005405580608,-0.236547550013343,-0.930646024506339,FALSE,"Not significant"
"Gene0670",144.381740466349,0.136923135385724,0.212585353967444,0.357816277160112,0.893005405580608,0.249891394546024,0.919534101570547,FALSE,"Not significant"
"Gene0238",182.215416805125,-0.136583886125814,0.247650493758382,0.341533126290739,0.893005405580608,-0.341445628949937,-0.951140365184839,FALSE,"Not significant"
"Gene0409",40.3158218878503,0.136539558253119,0.212326078497422,0.360197894285728,0.893005405580608,0.249285965878694,0.914988067775288,FALSE,"Not significant"
"Gene0187",23.4905488895289,0.136235540336553,0.242016975886422,0.353245531879769,0.893005405580608,0.318886932242689,0.92831242286187,FALSE,"Not significant"
"Gene0189",90.6821240310964,-0.135404389431302,0.225356087092307,0.354929315171015,0.893005405580608,-0.275082121317906,-0.925070349350753,FALSE,"Not significant"
"Gene0975",130.999313774762,0.135297811152008,0.230164760852452,0.35384469963466,0.893005405580608,0.285814606517367,0.927157626709821,FALSE,"Not significant"
"Gene0394",192.213535966979,0.134845252470167,0.213631498119564,0.367087367147451,0.893005405580608,0.249564443727339,0.901942586763305,FALSE,"Not significant"
"Gene0926",50.4179363103332,0.134291513313905,0.217270311621132,0.367916937631137,0.893005405580608,0.256094898926453,0.900382110675155,FALSE,"Not significant"
"Gene0688",111.235849187353,-0.133594745281375,0.201828556945876,0.361701187970489,0.893005405580608,-0.229068612395847,-0.91212828928034,FALSE,"Not significant"
"Gene0386",320.645514295008,0.133579285946304,0.235342201248163,0.363913615402148,0.893005405580608,0.298218180277002,0.907933011021098,FALSE,"Not significant"
"Gene0340",40.5211168987993,0.133342612574755,0.227761138600245,0.36839858996652,0.893005405580608,0.276429128931429,0.899477096539792,FALSE,"Not significant"
"Gene0855",69.4455518432011,0.133117895256382,0.241225437975271,0.358777524544171,0.893005405580608,0.312147151453424,0.917696988869401,FALSE,"Not significant"
"Gene0463",101.045140201508,-0.133079811783857,0.237499470546239,0.357799844686092,0.893005405580608,-0.302899735094491,-0.91956553389443,FALSE,"Not significant"
"Gene0752",23.5922197779728,-0.131909701471271,0.239872910208422,0.364471810704338,0.893005405580608,-0.309873336992122,-0.906877065136312,FALSE,"Not significant"
"Gene0759",142.798356141428,-0.131881735185678,0.187400073774016,0.356642543753463,0.893005405580608,-0.207742749944536,-0.921781529468286,FALSE,"Not significant"
"Gene0659",166.40542981374,0.131670553392167,0.253105976083062,0.345254648577946,0.893005405580608,0.352887888899616,0.943833676338345,FALSE,"Not significant"
"Gene0928",13.6687415687459,0.13163905179352,0.258980990149566,0.34651542217622,0.893005405580608,0.380757669964301,0.941369726065847,FALSE,"Not significant"
"Gene0381",87.9896698194083,-0.131170998746155,0.235975892210321,0.368302787540477,0.893005405580608,-0.296314431566208,-0.89965704848075,FALSE,"Not significant"
"Gene0293",80.1531278167638,-0.131080908072457,0.197290345268535,0.367651937598778,0.893005405580608,-0.219293334953454,-0.900880354522885,FALSE,"Not significant"
"Gene0300",86.2176051415361,0.130233125136871,0.248202145839447,0.362440722208216,0.893005405580608,0.332926121876619,0.910724176604012,FALSE,"Not significant"
"Gene0493",54.4880459137421,0.128340315943807,0.247671845933486,0.364585566424551,0.893005405580608,0.328991013035632,0.906661995860812,FALSE,"Not significant"
"Gene0229",8.58790030516873,0.127812161489764,0.26316758657085,0.355909690563877,0.893005405580608,0.400709227948465,0.92318713775529,FALSE,"Not significant"
"Gene0916",131.472408016864,-0.126935925711104,0.253079554009329,0.366120145406592,0.893005405580608,-0.351124046049608,-0.903764771633916,FALSE,"Not significant"
"Gene0380",29.7146226633099,-0.0946914362117343,0.281288493618824,0.338698279207088,0.893005405580608,-0.607583685109725,-0.956740443681076,FALSE,"Not significant"
"Gene0355",526.165049507384,0.131133126583847,0.223244848773054,0.371099801615643,0.895165131214319,0.263269585386565,0.894415164819717,FALSE,"Not significant"
"Gene0919",116.895350281833,0.123843679007418,0.247080958389459,0.370758054547316,0.895165131214319,0.321374417529537,0.895054313676525,FALSE,"Not significant"
"Gene0540",198.385429615284,0.131718615512532,0.207690256068298,0.375740647641738,0.897791976828365,0.234846295719412,0.885771542273153,FALSE,"Not significant"
"Gene0541",90.7995477645739,-0.130293701155413,0.216089793926472,0.373128081000175,0.897791976828365,-0.249796265371861,-0.89062928890811,FALSE,"Not significant"
"Gene0550",26.8856517691139,0.129329994595856,0.243485033748642,0.37581989727699,0.897791976828365,0.315627335199597,0.88562451403544,FALSE,"Not significant"
"Gene0333",104.595908778926,0.128232623647157,0.248016396450853,0.374485421662866,0.897791976828365,0.329486624947909,0.888102865049827,FALSE,"Not significant"
"Gene0947",30.9612142896306,-0.130470883073427,0.232506424391532,0.379465764396474,0.900463709226564,-0.285725704302899,-0.878881068532811,FALSE,"Not significant"
"Gene0973",378.466946385013,-0.129451938263662,0.217788053020269,0.379116890656618,0.900463709226564,-0.250268245075486,-0.879524618875491,FALSE,"Not significant"
"Gene0774",52.7420131714935,-0.129451230272211,0.229787729946956,0.379669733819492,0.900463709226564,-0.277598445655413,-0.878504984666609,FALSE,"Not significant"
"Gene0208",86.2383836215501,-0.126399815584404,0.191070565475678,0.381323982571014,0.902223489862997,-0.20532000507625,-0.875459416994614,FALSE,"Not significant"
"Gene0435",53.2205144439592,-0.127184015432005,0.203417269339697,0.387739334646308,0.910060679509846,-0.222424631586851,-0.863724348657234,FALSE,"Not significant"
"Gene0800",46.3245956240828,-0.126124459952972,0.237710814319407,0.38831709479591,0.910060679509846,-0.294784079380776,-0.862673339269584,FALSE,"Not significant"
"Gene0496",66.2053002759181,0.125350864504711,0.19056200284981,0.38624208830181,0.910060679509846,0.202645114547832,0.866452455905905,FALSE,"Not significant"
"Gene0391",46.6094357606753,0.124903636184059,0.243570956655388,0.386786696527925,0.910060679509846,0.310718986544623,0.865459389160396,FALSE,"Not significant"
"Gene0616",141.927838507659,-0.125264663810986,0.198285888488724,0.389769946583146,0.911306092602201,-0.213587928265879,-0.860034642490349,FALSE,"Not significant"
"Gene0924",108.695043503595,0.126342486242676,0.236486531610238,0.39097510247108,0.911724863908446,0.290195757911701,0.857850351170145,FALSE,"Not significant"
"Gene0809",30.5040018756472,0.126136336076923,0.226310547969962,0.392810301131918,0.911724863908446,0.264198486177865,0.854531973976816,FALSE,"Not significant"
"Gene0780",214.98276640563,-0.124432380217702,0.201452923464578,0.395899805401553,0.911724863908446,-0.216511725030368,-0.848966729951917,FALSE,"Not significant"
"Gene0737",79.3752834773064,-0.123215899577492,0.228252537793794,0.39466249042774,0.911724863908446,-0.265264916925774,-0.851192388228387,FALSE,"Not significant"
"Gene0488",67.9842233090176,0.12268010585254,0.23472913422491,0.396402114742803,0.911724863908446,0.280243830628709,0.848064385037612,FALSE,"Not significant"
"Gene0661",13.380651445557,-0.118320591010412,0.257745944838611,0.392020390867956,0.911724863908446,-0.361666363445437,-0.855959121794037,FALSE,"Not significant"
"Gene0671",29.5427176951909,0.117622323011583,0.246265195393645,0.396234544113167,0.911724863908446,0.311034059706349,0.848365330935757,FALSE,"Not significant"
"Gene0132",19.0620638146114,-0.123222624012338,0.236871437854599,0.401085242115572,0.918677347075787,-0.288637905261116,-0.839684615523426,FALSE,"Not significant"
"Gene0740",445.478766941294,0.120936510762441,0.243167378694471,0.401282723899636,0.918677347075787,0.30411538056488,0.839332547279782,FALSE,"Not significant"
"Gene0714",92.8776516816062,-0.124233193066175,0.221795322337224,0.402556952643321,0.919466111233821,-0.252122288557353,-0.837063363017399,FALSE,"Not significant"
"Gene0875",44.0536304994253,0.123478382442504,0.225536655958461,0.406707080741794,0.922553446912005,0.258219688621253,0.829702370735419,FALSE,"Not significant"
"Gene0654",193.373437946772,0.122222404459844,0.225030246116048,0.405745890797476,0.922553446912005,0.254631163743565,0.831403202013651,FALSE,"Not significant"
"Gene0873",150.65500998774,0.121030267006341,0.225402798958096,0.406085653205314,0.922553446912005,0.254733466089027,0.830801715821912,FALSE,"Not significant"
"Gene0215",176.381342960428,0.1208981370042,0.235530807196421,0.408149591028032,0.923706969168703,0.279229980444859,0.827154334253855,FALSE,"Not significant"
"Gene0825",79.4231736023248,-0.12037674760076,0.210411821616836,0.412964627556917,0.924190118190759,-0.225306394593641,-0.818687679821036,FALSE,"Not significant"
"Gene0141",176.164937973636,0.120035438276758,0.200358283793486,0.413299432937416,0.924190118190759,0.20781527276262,0.818101148848759,FALSE,"Not significant"
"Gene0900",57.813560679816,-0.11989890075266,0.221039843547693,0.409897679813816,0.924190118190759,-0.244590038254152,-0.824073705238,FALSE,"Not significant"
"Gene0781",143.941368125099,-0.118681897146536,0.233405193506775,0.411062115118447,0.924190118190759,-0.273300979261229,-0.822025972540002,FALSE,"Not significant"
"Gene0641",195.944263601585,0.118562415340062,0.202963041439077,0.420505202194789,0.924190118190759,0.209673878382341,0.805545081930571,FALSE,"Not significant"
"Gene0608",37.1953899387481,0.118462848671181,0.2075676926325,0.422597063871592,0.924190118190759,0.216865600384347,0.801923755131415,FALSE,"Not significant"
"Gene0679",31.5003926415371,-0.11787170243401,0.233248631929393,0.417759190602272,0.924190118190759,-0.270231283766592,-0.81031494053744,FALSE,"Not significant"
"Gene0586",31.2979620323556,-0.117527036341357,0.243081199775115,0.41422626069105,0.924190118190759,-0.301350219570398,-0.816478945432792,FALSE,"Not significant"
"Gene0316",330.94431545699,-0.117285789090638,0.216971248485835,0.425426723321819,0.924190118190759,-0.232603093091254,-0.797041855281174,FALSE,"Not significant"
"Gene0292",234.08142613862,0.117037682572275,0.218899795910728,0.427501775441871,0.924190118190759,0.235146260638095,0.793473890438174,FALSE,"Not significant"
"Gene0629",106.809338549856,-0.116759398400817,0.210440716225832,0.419874843293736,0.924190118190759,-0.222087675619642,-0.806638400226612,FALSE,"Not significant"
"Gene0844",46.0979432247474,0.116001385663541,0.223441338431542,0.43230219765043,0.924190118190759,0.243293577096824,0.785258201068807,FALSE,"Not significant"
"Gene0611",273.687769262938,-0.115922338593405,0.205797484968434,0.432466096964108,0.924190118190759,-0.209426589798976,-0.784978632073092,FALSE,"Not significant"
"Gene0877",67.8813273224652,-0.115863567096412,0.22015379249008,0.431542929403574,0.924190118190759,-0.236617822569977,-0.786554114088252,FALSE,"Not significant"
"Gene0607",221.287313064873,0.115761933100398,0.204042314071532,0.429726706804496,0.924190118190759,0.207635365964951,0.789659402151965,FALSE,"Not significant"
"Gene0495",18.0564234074754,0.115449978952285,0.240498608714082,0.42325757154836,0.924190118190759,0.288657251273041,0.800782500447236,FALSE,"Not significant"
"Gene0613",48.6357644520168,0.11544418923477,0.214617122067313,0.436073217121487,0.924190118190759,0.224586135998102,0.778841280764138,FALSE,"Not significant"
"Gene0922",212.101642434221,-0.115332770962096,0.192879375039374,0.422910518979999,0.924190118190759,-0.192471193817801,-0.801382023253236,FALSE,"Not significant"
"Gene0425",117.285513140043,0.114929586327754,0.218969090051021,0.437588509489769,0.924190118190759,0.231328269453456,0.776271817686829,FALSE,"Not significant"
"Gene0920",139.887244807912,-0.114428100399244,0.234438197637838,0.422600939882499,0.924190118190759,-0.26918883783553,-0.801917054940448,FALSE,"Not significant"
"Gene0745",137.012311013178,0.113933014127831,0.208754306910836,0.434218493589124,0.924190118190759,0.212092938437221,0.78199332985219,FALSE,"Not significant"
"Gene0443",162.2878555386,-0.113302521443883,0.216043955590479,0.433551022545423,0.924190118190759,-0.225473117403388,-0.783129579798107,FALSE,"Not significant"
"Gene0925",61.0463051375845,-0.11322377500263,0.223511513537788,0.431915345481188,0.924190118190759,-0.24079964916425,-0.785918312359171,FALSE,"Not significant"
"Gene0173",29.4036076915285,-0.112359241275061,0.232155494435806,0.438969093726085,0.924190118190759,-0.260633296671017,-0.773935231546745,FALSE,"Not significant"
"Gene0957",75.333070153652,-0.112253217371579,0.202143197310904,0.44065803301586,0.924190118190759,-0.200634313388429,-0.771082499477962,FALSE,"Not significant"
"Gene0628",50.7490945701295,0.112053787572219,0.230008135092526,0.43864374982405,0.924190118190759,0.252293093237839,0.774485482789676,FALSE,"Not significant"
"Gene0108",89.7853671882061,0.111992519074088,0.22521444432682,0.442003969569493,0.924190118190759,0.241365687139133,0.768813607638814,FALSE,"Not significant"
"Gene0796",68.9116319738195,-0.111346860287711,0.195138980711723,0.440642748599751,0.924190118190759,-0.189664060922306,-0.771108287733073,FALSE,"Not significant"
"Gene0637",121.930421479999,-0.11030241548213,0.189398561889248,0.441173051451015,0.924190118190759,-0.181304630604076,-0.770213846800002,FALSE,"Not significant"
"Gene0864",728.295529368484,0.109273777113163,0.18446243124722,0.43892794000506,0.924190118190759,0.174197522442443,0.774004821520563,FALSE,"Not significant"
"Gene0200",106.628638939174,0.108365422467748,0.243216743486525,0.431890590972283,0.924190118190759,0.287062779873285,0.78596056426256,FALSE,"Not significant"
"Gene0553",29.9210891500136,-0.108012131339203,0.242249122909557,0.44082773398514,0.924190118190759,-0.285270946529978,-0.770796210136634,FALSE,"Not significant"
"Gene0587",53.0766184434573,-0.107797165411185,0.238596407725439,0.437706011642309,0.924190118190759,-0.273235196144792,-0.776072784868602,FALSE,"Not significant"
"Gene0856",260.927145857203,0.105927311759305,0.248159334060428,0.436776091339661,0.924190118190759,0.30245521403816,0.777648786996231,FALSE,"Not significant"
"Gene0605",138.371150989812,-0.102262311046027,0.249023480864301,0.434554584454521,0.924190118190759,-0.299068099512271,-0.781421577363537,FALSE,"Not significant"
"Gene0514",138.075723187859,0.101365272145269,0.249592760284668,0.43517460085946,0.924190118190759,0.303733083896419,0.78036748490971,FALSE,"Not significant"
"Gene0996",364.485929861998,0.112166548591701,0.218632351421794,0.446274252481794,0.927345676162583,0.2272341153593,0.761641075397816,FALSE,"Not significant"
"Gene0456",198.959901930586,-0.111345199737792,0.20724846264365,0.446326129275419,0.927345676162583,-0.207310322816835,-0.761554182319256,FALSE,"Not significant"
"Gene0638",286.510031221211,-0.108319772570677,0.181859510159799,0.445796934988761,0.927345676162583,-0.168576125890186,-0.762440847208622,FALSE,"Not significant"
"Gene0631",40.1622975646664,-0.110026936615041,0.223733245886967,0.452424952338208,0.934130016414379,-0.236496590739491,-0.751378409931352,FALSE,"Not significant"
"Gene0357",228.946349610661,0.109938753488254,0.218033180777538,0.45223526366822,0.934130016414379,0.222573073559248,0.751693727011051,FALSE,"Not significant"
"Gene0303",37.0803696038774,0.107202128278167,0.233115625776673,0.45087052199078,0.934130016414379,0.254156039827199,0.753964527611249,FALSE,"Not significant"
"Gene0118",32.1267291751796,-0.10829983065596,0.232626967929217,0.455206577252495,0.937915218547327,-0.255851646498325,-0.746763093201595,FALSE,"Not significant"
"Gene0949",83.3107327677297,0.108481346407608,0.213237921215825,0.461896786402567,0.939425497249087,0.211667532450161,0.735727112286781,FALSE,"Not significant"
"Gene0804",42.5920342965924,0.10653181933464,0.222223081717172,0.467406907662042,0.939425497249087,0.226509331455565,0.726704644461786,FALSE,"Not significant"
"Gene0716",71.7740597555437,-0.106101088898476,0.205964884365512,0.466979255948198,0.939425497249087,-0.197376144190125,-0.727402773547147,FALSE,"Not significant"
"Gene0375",148.424587572558,-0.105445549818459,0.209651149158634,0.4694912054385,0.939425497249087,-0.202492947059967,-0.723307142806136,FALSE,"Not significant"
"Gene0526",90.0035957250487,0.105110695451046,0.211141992893264,0.472890137355116,0.939425497249087,0.203362250474545,0.717784556057967,FALSE,"Not significant"
"Gene0710",172.202223683759,0.105027978961189,0.205264897988767,0.4726012663918,0.939425497249087,0.193606352877538,0.718253061143487,FALSE,"Not significant"
"Gene0935",15.0681991081715,0.104246148943992,0.2318630235239,0.472511786824355,0.939425497249087,0.24647932863913,0.718398215472858,FALSE,"Not significant"
"Gene0840",23.6175852840283,0.103967604514131,0.234018676492993,0.464432432314206,0.939425497249087,0.252408209260375,0.731567759975071,FALSE,"Not significant"
"Gene0838",170.840702874117,0.103948620043136,0.19697487178363,0.474959902010253,0.939425497249087,0.180447445521629,0.714432304823326,FALSE,"Not significant"
"Gene0543",164.687686049862,-0.103458357966626,0.201402103301539,0.471140664523803,0.939425497249087,-0.188478907153742,-0.720624355818638,FALSE,"Not significant"
"Gene0706",158.950978747803,0.103361922264998,0.208486579019113,0.478494485455085,0.939425497249087,0.196207238937474,0.708726066915253,FALSE,"Not significant"
"Gene0525",25.3655789331553,0.10331177653057,0.227582822681648,0.478914079070605,0.939425497249087,0.233931708403678,0.708050207628009,FALSE,"Not significant"
"Gene0609",495.179736631154,0.102803197023872,0.206344835641275,0.482553284943955,0.939425497249087,0.191547749043424,0.702201861414907,FALSE,"Not significant"
"Gene0972",69.9641149593322,0.102493087038568,0.229411148355899,0.477725401975887,0.939425497249087,0.236672351546595,0.709965707415506,FALSE,"Not significant"
"Gene0384",35.1821752921361,0.102228208032891,0.215014289730867,0.485227458922669,0.939425497249087,0.205965622348195,0.697919627548272,FALSE,"Not significant"
"Gene0322",211.09820180968,0.101902817790687,0.214824514966483,0.479824452590418,0.939425497249087,0.204894064213805,0.706584936685685,FALSE,"Not significant"
"Gene0462",69.2797724201968,-0.101738027945179,0.227165748475904,0.4800059776986,0.939425497249087,-0.231919661454404,-0.706292948504674,FALSE,"Not significant"
"Gene0326",87.7800834582883,-0.101140338983902,0.18457240303213,0.475423266036016,0.939425497249087,-0.163220989113854,-0.713682926859079,FALSE,"Not significant"
"Gene0312",226.097728382993,-0.100748851901259,0.204970842832979,0.489726944337952,0.939425497249087,-0.187067941350951,-0.690743186721683,FALSE,"Not significant"
"Gene0137",32.1480846858237,0.100467074775744,0.230039293675819,0.478280383205385,0.939425497249087,0.237444403155598,0.709071056298611,FALSE,"Not significant"
"Gene0201",110.802022055454,-0.100449700911541,0.234824086559494,0.460938049708996,0.939425497249087,-0.254897689753571,-0.737303096294641,FALSE,"Not significant"
"Gene0256",378.641214114869,-0.100411932293258,0.191137831377309,0.483275668746765,0.939425497249087,-0.169267585111419,-0.701043820179253,FALSE,"Not significant"
"Gene0549",211.547522805518,-0.100083012651898,0.211273461688892,0.486710405270538,0.939425497249087,-0.196392093260865,-0.695550451549024,FALSE,"Not significant"
"Gene0311",254.507400756893,-0.0999578870604083,0.239867660537338,0.466656391055198,0.939425497249087,-0.267955012445436,-0.727930076116297,FALSE,"Not significant"
"Gene0601",157.282340758318,0.0995356619207433,0.189768389249017,0.487923730122955,0.939425497249087,0.165623888328395,0.693614926964739,FALSE,"Not significant"
"Gene0507",111.934982087701,-0.0994029661445797,0.211598390745678,0.495001611601758,0.939425497249087,-0.196293328910374,-0.682375392437283,FALSE,"Not significant"
"Gene0512",164.289609094199,-0.0992248896230613,0.190765418384638,0.486700174102082,0.939425497249087,-0.167122272754893,-0.695566783625237,FALSE,"Not significant"
"Gene0018",264.400155954682,0.0991322010238284,0.238548143208911,0.471807054343293,0.939425497249087,0.259341540268142,0.719541966650486,FALSE,"Not significant"
"Gene0274",109.539318227798,0.0990141936551398,0.213905910643637,0.500056847403652,0.939425497249087,0.19824138566843,0.674400307339247,FALSE,"Not significant"
"Gene0224",110.941690225257,-0.0987421723208394,0.215150567849494,0.493930803908431,0.939425497249087,-0.202178646950844,-0.684070254480359,FALSE,"Not significant"
"Gene0936",305.444233133571,-0.0986918392058539,0.210033591484327,0.493564747283555,0.939425497249087,-0.192761043715434,-0.684650095417042,FALSE,"Not significant"
"Gene0593",70.9342997067545,0.098610691600453,0.240093107086535,0.486830842882715,0.939425497249087,0.26202017932985,0.695358210202807,FALSE,"Not significant"
"Gene0267",173.634333807402,0.0984246634471676,0.196107694240755,0.49256086968327,0.939425497249087,0.173333905695899,0.686241440242113,FALSE,"Not significant"
"Gene0677",67.072429365429,-0.0982309506188883,0.228049413184031,0.494950091055222,0.939425497249087,-0.228267098331386,-0.682456893653163,FALSE,"Not significant"
"Gene0878",101.59709804634,-0.0978230961173845,0.206126041359035,0.501281876844896,0.939425497249087,-0.185322509345392,-0.672474172785587,FALSE,"Not significant"
"Gene0770",17.1379115547903,-0.0976598543468044,0.237328682418451,0.489996879558877,0.939425497249087,-0.252810716296051,-0.690313787033201,FALSE,"Not significant"
"Gene0711",9.47406134167858,0.0974070244797201,0.247738284748207,0.481789061117323,0.939425497249087,0.289835075434397,0.703428001671082,FALSE,"Not significant"
"Gene0994",132.95424955576,-0.0974037414480416,0.229127831517671,0.497535354021691,0.939425497249087,-0.230404701300203,-0.678372794670978,FALSE,"Not significant"
"Gene0374",101.019583895676,-0.0970417008265479,0.216029753262699,0.503702411220325,0.939425497249087,-0.200506476484308,-0.668675638160001,FALSE,"Not significant"
"Gene0329",36.2646444006383,-0.0969282478638912,0.224510697172408,0.501805601403466,0.939425497249087,-0.217643746837592,-0.671651472894686,FALSE,"Not significant"
"Gene0505",34.6712181869607,0.0964354438025545,0.230121654013808,0.504556129507579,0.939425497249087,0.229291772610304,0.667338202622,FALSE,"Not significant"
"Gene0415",36.8351341703195,0.0958416892793503,0.213982312867074,0.506570381861557,0.939425497249087,0.194195122103831,0.664187392124709,FALSE,"Not significant"
"Gene0259",21.7557334012549,0.0952053440068027,0.219898481968352,0.512975484004866,0.939425497249087,0.2043988469679,0.654211607982797,FALSE,"Not significant"
"Gene0254",42.4189634156886,-0.0951565093293731,0.208079010818686,0.512102278249085,0.939425497249087,-0.184055464864205,-0.655567754969787,FALSE,"Not significant"
"Gene0887",148.89653339816,-0.0948982493102971,0.208099908530843,0.513986505026786,0.939425497249087,-0.18328238977094,-0.652642926038159,FALSE,"Not significant"
"Gene0186",128.551465957866,0.0945814766811106,0.200254201263364,0.51334405441385,0.939425497249087,0.171059340173332,0.653639554518598,FALSE,"Not significant"
"Gene0457",82.6852943715443,-0.09430132238604,0.207293557533991,0.513349450017259,0.939425497249087,-0.181552419901399,-0.653631181659723,FALSE,"Not significant"
"Gene0310",48.1304359292779,0.0941708361301848,0.219191052989224,0.508970990521237,0.939425497249087,0.202063870647959,0.660440810046304,FALSE,"Not significant"
"Gene0672",25.9829774075337,0.0940258359617002,0.226050534637731,0.510754517021421,0.939425497249087,0.215001590156658,0.657663288720384,FALSE,"Not significant"
"Gene0383",88.4305354008786,0.0939466467761977,0.198665814025399,0.516764709301054,0.939425497249087,0.168302185920566,0.648340554788073,FALSE,"Not significant"
"Gene0558",33.5584260980115,0.0936085617170358,0.214968101848521,0.517683585974972,0.939425497249087,0.192231051298296,0.646920208657939,FALSE,"Not significant"
"Gene0346",83.3028136492431,-0.0935325434607766,0.24186942587749,0.495214852496785,0.939425497249087,-0.261999071298267,-0.682038111282224,FALSE,"Not significant"
"Gene0278",197.394439225616,-0.0933747986799008,0.182235187309472,0.507225366127011,0.939425497249087,-0.149540579931059,-0.663164248258911,FALSE,"Not significant"
"Gene0284",123.642961425705,0.0933619560081087,0.231057978508458,0.516367978168489,0.939425497249087,0.226343290509541,0.648954203034926,FALSE,"Not significant"
"Gene0223",496.186653093717,-0.0932230733265526,0.212077870010473,0.518077597551497,0.939425497249087,-0.186875707436213,-0.646311568203768,FALSE,"Not significant"
"Gene0772",248.999332105658,0.0930435655204292,0.22657353580388,0.519594765916629,0.939425497249087,0.21422726614987,0.643970188103112,FALSE,"Not significant"
"Gene0429",49.962381094546,-0.0929201090210731,0.214915439433212,0.521397316540836,0.939425497249087,-0.19180803540335,-0.641192969957909,FALSE,"Not significant"
"Gene0889",81.6294629054982,0.0928455108182244,0.240695024528314,0.505000601777931,0.939425497249087,0.254505221889605,0.666642364498487,FALSE,"Not significant"
"Gene0615",93.2652439765645,0.0928287258577516,0.226487160674036,0.521480887755054,0.939425497249087,0.213828271312455,0.641064330516981,FALSE,"Not significant"
"Gene0183",36.0510939680937,0.0927456438341907,0.229396760832229,0.520217529535881,0.939425497249087,0.220277827056879,0.643010125792131,FALSE,"Not significant"
"Gene0539",100.20201095666,-0.0925620800582372,0.232943321820461,0.495640994734462,0.939425497249087,-0.231755354166635,-0.681364318366016,FALSE,"Not significant"
